MEP,Part_Anon,Stimulus,Timepoint,MEP_P2P,MEP_AUC,SBase_P2P,SBase_AUC,Target_Error,Angular_Error,Twist_Error,Allow_1st_Trial,Allow_Loc_Error,Allow_MEP,ALLOW,Study_Group,Filter_insuff_data,Filter_sig_dif_base,FILTER
182,33,1,200,1.58416748,37.03994751,0.578460693,7.788696289,0.424,1.209,0.178,1,1,1,1,120,1,0,0
183,33,3,500,0.871734619,19.85733032,0.110778809,1.57623291,0.214,0.984,0.059,1,1,1,1,120,1,0,0
184,33,3,200,1.384735107,30.40740967,0.415496826,5.594406128,0.563,1.673,0.426,1,1,1,1,120,1,0,0
185,33,1,200,0.874023438,22.40829468,0.413360596,6.117324829,0.36,1.625,0.196,1,1,1,1,120,1,0,0
186,33,4,500,0.73425293,18.39424133,0.130462646,2.431411743,0.503,1.986,-0.268,1,1,1,1,120,1,0,0
187,33,4,200,0.795593262,18.64143372,0.103149414,1.550140381,0.4,2.244,-0.552,1,1,1,1,120,1,0,0
188,33,3,500,0.393676758,11.21864319,0.146942139,2.092666626,0.273,0.499,0.104,1,1,1,1,120,1,0,0
189,33,3,500,0.496368408,12.30163574,0.142974854,1.999206543,0.398,0.38,0.31,1,1,1,1,120,1,0,0
190,33,4,500,1.224365234,27.41081238,0.382232666,5.297622681,0.404,0.692,0.207,1,1,1,1,120,1,0,0
191,33,3,500,0.441741943,10.14053345,0.100097656,1.57119751,0.383,0.636,0.122,1,1,1,1,120,1,0,0
192,33,4,200,1.564788818,27.87124634,0.100097656,1.139831543,0.278,0.925,0.054,1,1,1,1,120,1,0,0
193,33,4,500,0.207366943,7.861099243,0.061950684,1.471176147,0.218,0.85,-0.274,1,1,1,1,120,1,0,0
194,33,1,500,1.052398682,22.46574402,0.445556641,4.428100586,0.536,1.354,0.035,1,1,1,1,120,1,0,0
195,33,4,500,0.315246582,8.542175293,0.059204102,1.223297119,0.579,1.631,0.341,1,1,1,1,120,1,0,0
196,33,4,200,0.480499268,11.16043091,0.110473633,1.664886475,0.533,1.821,-0.093,1,1,1,1,120,1,0,0
197,33,1,500,0.652770996,20.4258728,0.168762207,2.594909668,0.038,0.687,-0.473,1,1,1,1,120,1,0,0
198,33,3,200,1.059112549,31.10443115,0.187988281,1.984176636,0.29,0.817,-0.333,1,1,1,1,120,1,0,0
199,33,1,200,2.409057617,46.25144958,0.700531006,7.322463989,0.405,1.055,-0.331,1,1,1,1,120,1,0,0
200,33,3,500,0.749359131,16.45774841,0.112762451,1.60369873,0.069,1.282,-0.779,1,1,1,1,120,1,0,0
201,33,3,500,0.731811523,13.90235901,0.088653564,1.241912842,0.295,1.715,-0.512,1,1,1,1,120,1,0,0
202,33,4,500,0.391082764,8.417892456,0.068359375,1.792297363,0.344,1.744,-0.279,1,1,1,1,120,1,0,0
203,33,1,200,0.992584229,22.21565247,0.266418457,3.339767456,0.325,1.47,-0.607,1,1,1,1,120,1,0,0
204,33,4,500,0.175476074,5.979003906,0.057983398,1.212921143,0.588,1.932,-0.065,1,1,1,1,120,1,0,0
205,33,3,500,0.458984375,10.95932007,0.089874268,1.357116699,0.274,2.01,-0.04,1,1,1,1,120,1,0,0
206,33,1,500,1.194152832,27.09846497,0.366821289,4.790420532,0.269,2.201,-0.112,1,1,1,1,120,1,0,0
207,33,1,500,2.395935059,44.17076111,0.658721924,7.425994873,0.169,2.756,-0.181,1,1,1,1,120,1,0,0
208,33,3,500,0.971374512,26.08085632,0.268859863,3.244628906,0.404,1.217,-0.867,1,1,1,1,120,1,0,0
209,33,4,200,0.533294678,12.12600708,0.15335083,1.88949585,0.039,1.701,-0.547,1,1,1,1,120,1,0,0
210,33,3,200,0.745391846,20.6489563,0.110168457,1.473846436,0.464,2.048,-0.037,1,1,1,1,120,1,0,0
211,33,3,500,1.222229004,33.04199219,0.493774414,5.130691528,0.201,0.848,-0.191,0,1,1,0,120,1,0,0
212,33,4,200,1.190338135,28.80058289,0.375976563,3.903884888,0.372,0.799,0.32,1,1,1,1,120,1,0,0
213,33,1,200,1.401977539,24.60632324,0.233306885,2.60017395,0.186,1.119,0.482,1,1,1,1,120,1,0,0
214,33,3,500,0.856170654,22.10075378,0.149230957,2.448196411,0.428,0.83,0.65,1,1,1,1,120,1,0,0
215,33,4,200,1.57409668,37.94265747,0.116424561,1.310501099,0.199,1.035,0.302,1,1,1,1,120,1,0,0
216,33,4,500,1.461791992,28.36631775,0.050964355,1.357879639,0.267,0.631,0.569,1,1,1,1,120,1,0,0
217,33,4,500,0.774536133,22.40264893,0.239105225,3.035202026,0.434,0.4,0.127,1,1,1,1,120,1,0,0
218,33,4,500,0.743865967,15.74272156,0.098419189,1.732940674,0.344,0.382,-0.316,1,1,1,1,120,1,0,0
219,33,3,500,0.693969727,15.27137756,0.102081299,1.784057617,0.248,0.439,0.265,1,1,1,1,120,1,0,0
220,33,3,200,1.333312988,39.80667114,0.471954346,6.003265381,0.61,0.359,0.515,1,1,1,1,120,1,0,0
221,33,1,500,0.978546143,20.90240479,0.143127441,1.901321411,0.27,0.31,0.178,1,1,1,1,120,1,0,0
222,33,1,200,1.614532471,30.65589905,0.20111084,2.649612427,0.393,0.319,0.583,1,1,1,1,120,1,0,0
223,33,3,500,0.760192871,19.40490723,0.197296143,2.363967896,0.304,0.146,-0.051,1,1,1,1,120,1,0,0
224,33,4,500,0.348205566,8.90625,0.052032471,1.479721069,0.398,0.235,0.294,1,1,1,1,120,1,0,0
225,33,1,200,0.866088867,18.04580688,0.377044678,4.538192749,0.217,0.358,0.094,1,1,1,1,120,1,0,0
226,33,3,200,0.269165039,6.473922729,0.049438477,1.468200684,0.468,0.533,0.849,1,1,1,1,120,1,0,0
227,33,4,200,0.403594971,7.869567871,0.070037842,1.281204224,0.475,0.115,0.744,1,1,1,1,120,1,0,0
228,33,1,200,1.213226318,30.82801819,0.326385498,3.717956543,0.237,0.493,0.837,1,1,1,1,120,1,0,0
229,33,4,500,0.406494141,7.97744751,0.09765625,1.889877319,0.519,0.671,0.586,1,1,1,1,120,1,0,0
230,33,3,500,0.937042236,21.30348206,0.371398926,3.555679321,0.317,0.339,0.384,1,1,1,1,120,1,0,0
231,33,3,200,0.835266113,21.80610657,0.151977539,2.322616577,0.282,0.175,0.208,1,1,1,1,120,1,0,0
232,33,1,500,1.368713379,35.11154175,0.238494873,3.836669922,0.155,0.152,-0.309,1,1,1,1,120,1,0,0
233,33,3,200,0.88760376,23.95698547,0.428009033,5.309829712,0.222,0.337,-0.225,1,1,1,1,120,1,0,0
234,33,1,200,1.53137207,41.61132813,0.535430908,6.201095581,0.205,0.606,-0.227,1,1,1,1,120,1,0,0
235,33,3,200,1.348876953,27.26547241,0.082550049,1.539001465,0.353,0.369,-0.245,1,1,1,1,120,1,0,0
236,33,3,500,1.189575195,22.32925415,0.213928223,1.886672974,0.126,0.303,-1.206,1,1,1,1,120,1,0,0
237,33,1,500,0.711212158,16.52008057,0.13168335,1.899414063,0.224,0.419,-1.136,1,1,1,1,120,1,0,0
238,33,3,200,1.164245605,28.98292542,0.196075439,2.038650513,0.291,0.657,-0.919,1,1,1,1,120,1,0,0
239,33,3,500,0.46081543,14.00192261,0.146026611,2.321014404,0.255,0.674,-0.611,1,1,1,1,120,1,0,0
240,33,3,200,1.323547363,25.57701111,0.229034424,2.38319397,0.286,0.871,-0.248,1,1,1,1,120,1,0,0
1,34,1,500,2.402801514,35.4889679,0.124053955,1.779022217,0.213,2.379,-0.734,0,1,1,0,120,1,0,0
2,34,3,500,2.373962402,38.7587738,0.126037598,1.782226563,0.338,0.394,-0.666,1,1,1,1,120,1,0,0
3,34,3,500,1.747283936,30.11512756,0.085601807,1.817321777,0.385,0.292,-1.037,1,1,1,1,120,1,0,0
4,34,1,500,2.1824646,32.81044006,0.041656494,1.308059692,0.435,0.342,-1.101,1,1,1,1,120,1,0,0
5,34,1,200,1.600494385,24.97291565,0.115203857,1.908340454,0.085,0.414,-1.007,1,1,1,1,120,1,0,0
6,34,4,500,1.131591797,20.62042236,0.083465576,1.43699646,0.085,0.447,-0.847,1,1,1,1,120,1,0,0
7,34,4,200,1.962585449,27.02560425,0.129241943,1.660766602,0.067,0.447,-0.752,1,1,1,1,120,1,0,0
8,34,1,200,0.989074707,17.54875183,0.09262085,1.551742554,0.242,0.33,-0.662,1,1,1,1,120,1,0,0
9,34,3,200,3.556060791,67.5479126,2.539215088,25.82885742,0.242,0.37,-0.55,1,1,1,1,120,1,0,0
10,34,3,500,1.752471924,31.32423401,0.152435303,2.17956543,0.076,0.293,-0.686,1,1,1,1,120,1,0,0
11,34,1,200,1.971130371,24.63912964,0.357208252,5.055084229,0.16,0.346,-0.556,1,1,1,1,120,1,0,0
12,34,3,500,2.583770752,38.4375,0.621948242,6.619033813,0.116,0.289,-0.266,1,1,1,1,120,1,0,0
13,34,4,200,0.999908447,15.54489136,0.183105469,2.30682373,0.176,0.337,-0.278,1,1,1,1,120,1,0,0
14,34,3,200,2.34664917,32.72712708,0.312805176,2.907867432,0.225,0.263,-0.261,1,1,1,1,120,1,0,0
15,34,4,200,0.548248291,8.558197021,0.054168701,1.462020874,0.211,0.375,-0.046,1,1,1,1,120,1,0,0
16,34,1,200,0.629425049,9.81590271,0.059509277,1.172103882,0.213,0.353,0.069,1,1,1,1,120,1,0,0
17,34,4,200,0.452270508,8.553009033,0.176239014,2.787475586,0.104,0.38,-0.199,1,1,1,1,120,1,0,0
18,34,1,200,1.117095947,20.5532074,0.171813965,2.294769287,0.386,0.142,-0.748,1,1,1,1,120,1,0,0
19,34,4,200,1.190338135,19.07524109,0.099182129,1.276473999,0.507,0.091,-0.699,1,1,1,1,120,1,0,0
20,34,3,500,1.66595459,25.42007446,0.148620605,2.417678833,0.371,0.372,-0.944,1,1,1,1,120,1,0,0
21,34,3,200,1.640167236,24.96498108,0.21697998,2.552642822,0.174,0.255,-0.994,1,1,1,1,120,1,0,0
22,34,4,200,0.68145752,14.8261261,0.170898438,1.780014038,0.217,0.215,-1.065,1,1,1,1,120,1,0,0
23,34,1,200,0.904998779,12.71911621,0.124511719,1.994400024,0.246,0.154,-0.914,1,1,1,1,120,1,0,0
24,34,3,200,1.864929199,26.90933228,0.478057861,6.194458008,0.326,0.568,-0.798,1,1,1,1,120,1,0,0
25,34,3,200,3.255157471,57.13180542,0.606994629,7.817230225,0.452,0.557,-0.484,1,1,1,1,120,1,0,0
26,34,1,500,2.12020874,43.9705658,0.600738525,6.213150024,0.232,0.444,-0.554,1,1,1,1,120,1,0,0
27,34,1,500,1.954956055,27.09396362,0.716552734,9.412536621,0.304,0.499,-0.234,1,1,1,1,120,1,0,0
28,34,1,200,1.193084717,21.8523407,0.110473633,1.420516968,0.126,0.539,-0.582,1,1,1,1,120,1,0,0
29,34,4,200,1.849365234,45.08338928,0.579376221,6.675262451,0.191,0.67,-0.344,1,1,1,1,120,1,0,0
30,34,3,200,5.065307617,71.75117493,0.397033691,4.402008057,0.129,0.559,-0.504,1,1,1,1,120,1,0,0
31,34,1,500,1.275939941,24.34577942,0.132293701,1.883621216,0.288,0.57,-0.068,0,1,1,0,120,1,0,0
32,34,1,500,1.875610352,34.26101685,0.106506348,1.87461853,0.384,0.799,0.33,1,1,1,1,120,1,0,0
33,34,4,500,2.514648438,55.68656921,0.684051514,9.408035278,0.2,0.526,-0.033,1,1,1,1,120,1,0,0
34,34,1,500,6.240234375,83.40896606,0.729064941,9.704055786,0.678,0.559,0.461,1,1,1,1,120,1,0,0
35,34,3,200,4.127807617,67.85751343,0.884246826,7.857818604,0.173,0.243,0.267,1,1,1,1,120,1,0,0
36,34,4,200,2.630004883,41.6620636,0.977172852,9.499893188,0.177,0.296,0.346,1,1,1,1,120,1,0,0
37,34,3,200,1.998138428,30.47424316,0.556793213,6.560287476,0.229,0.919,0.667,1,1,1,1,120,1,0,0
38,34,3,200,2.91885376,39.63111877,0.390472412,4.044418335,0.39,1.231,0.58,1,1,1,1,120,1,0,0
39,34,4,500,2.810211182,39.61799622,0.641479492,6.566772461,0.203,0.944,-0.111,1,1,1,1,120,1,0,0
40,34,1,200,4.322509766,61.78627014,0.500183105,4.059829712,0.448,1.079,-0.286,1,1,1,1,120,1,0,0
41,34,3,200,3.532409668,56.39381409,0.681610107,8.665313721,0.364,0.775,-0.571,1,1,1,1,120,1,0,0
42,34,4,200,3.166046143,51.31477356,0.361480713,4.391174316,0.108,0.473,-0.442,1,1,1,1,120,1,0,0
43,34,1,500,2.53326416,34.94941711,0.391235352,4.76020813,0.373,0.487,-0.521,1,1,1,1,120,1,0,0
44,34,3,500,6.990509033,76.6608429,0.587768555,5.060195923,0.349,0.526,-0.407,1,1,1,1,120,1,0,0
45,34,4,500,4.719085693,63.54248047,0.484313965,5.052947998,0.363,0.806,-0.085,1,1,1,1,120,1,0,0
46,34,3,200,2.134246826,47.50991821,0.504455566,6.262664795,0.201,0.586,0.019,1,1,1,1,120,1,0,0
47,34,4,500,2.390136719,51.99241638,0.406494141,4.389419556,0.1,0.877,0.388,1,1,1,1,120,1,0,0
48,34,4,200,2.663116455,40.81924438,0.184173584,2.873153687,0.192,0.932,0.128,1,1,1,1,120,1,0,0
49,34,1,500,5.391693115,62.49671936,0.680084229,8.172607422,0.012,0.752,-0.004,1,1,0,0,120,1,0,0
50,34,4,200,2.851867676,56.2739563,1.033935547,12.51113892,0.297,1.019,0.389,1,1,0,0,120,1,0,0
51,34,1,200,1.87210083,36.55021667,1.180267334,11.41479492,0.211,0.829,-0.242,1,1,0,0,120,1,0,0
52,34,3,200,4.385986328,64.32426453,1.627044678,17.48474121,0.345,0.744,0.048,1,1,0,0,120,1,0,0
53,34,1,200,2.646179199,47.38632202,0.26473999,3.524169922,0.096,0.805,0.189,1,1,1,1,120,1,0,0
54,34,1,200,2.069854736,24.11323547,0.066070557,1.413421631,0.169,0.731,0.228,1,1,1,1,120,1,0,0
55,34,3,200,4.07989502,71.34185791,0.70022583,6.915359497,0.239,0.822,-0.103,1,1,1,1,120,1,0,0
56,34,4,500,1.077423096,17.59788513,0.327148438,4.116287231,0.314,1.25,-0.201,1,1,1,1,120,1,0,0
57,34,3,500,1.253662109,26.31233215,0.195770264,2.178649902,0.429,1.235,-0.02,1,1,1,1,120,1,0,0
58,34,1,500,4.95223999,65.32470703,1.081695557,15.19187927,0.319,1.081,0.142,1,1,1,1,120,1,0,0
59,34,3,500,5.656890869,68.67767334,0.765533447,11.62231445,0.041,0.763,0.176,1,1,1,1,120,1,0,0
60,34,3,500,3.884735107,54.47174072,0.533447266,6.1277771,0.332,0.483,0.446,1,1,1,1,120,1,0,0
61,34,4,500,3.854980469,74.81277466,0.343017578,4.262237549,0.318,0.069,-0.782,0,1,1,0,120,1,0,0
62,34,3,200,5.089569092,72.37724304,1.07925415,13.78799438,0.201,0.414,-0.719,1,1,1,1,120,1,0,0
63,34,1,500,3.22845459,48.58390808,0.487060547,6.231842041,0.625,1.045,-0.271,1,1,1,1,120,1,0,0
64,34,4,500,2.90802002,45.17784119,0.213317871,2.570343018,0.577,1.288,-0.088,1,1,1,1,120,1,0,0
65,34,4,500,1.16897583,21.66519165,0.170135498,1.996154785,0.403,0.942,-0.319,1,1,1,1,120,1,0,0
66,34,1,500,3.485717773,59.23164368,0.321044922,4.406738281,0.392,1.023,-0.672,1,1,1,1,120,1,0,0
67,34,4,500,3.603668213,65.00808716,0.585479736,7.053985596,0.257,0.999,0.238,1,1,1,1,120,1,0,0
68,34,4,200,5.550079346,72.89932251,0.827789307,9.560241699,0.371,1.419,0.112,1,1,1,1,120,1,0,0
69,34,1,200,3.527526855,60.40733337,0.561523438,5.890731812,0.46,1.514,-0.022,1,1,1,1,120,1,0,0
70,34,3,200,6.089019775,98.51669312,0.784454346,9.923782349,0.036,1.637,-0.324,1,1,1,1,120,1,0,0
71,34,1,500,4.06829834,47.20741272,0.899353027,9.370651245,0.169,1.06,-0.043,1,1,1,1,120,1,0,0
72,34,4,500,3.751831055,63.52928162,0.364227295,4.33921814,0.147,0.7,-0.118,1,1,1,1,120,1,0,0
73,34,1,500,6.910247803,106.7946625,0.89050293,7.644958496,0.228,0.972,-0.198,1,1,1,0,120,1,0,0
74,34,1,500,1.906433105,37.91595459,0.048065186,1.464996338,0.36,1.024,0.159,1,1,1,1,120,1,0,0
75,34,3,200,2.546844482,42.7230835,0.503082275,5.845413208,0.842,0.889,0.653,1,1,1,1,120,1,0,0
76,34,3,500,2.754516602,40.68199158,0.350189209,3.810424805,0.819,1.102,0.397,1,1,1,1,120,1,0,0
77,34,1,200,0.447998047,6.84135437,0.065765381,1.43157959,0.568,1.89,-0.424,1,1,1,1,120,1,0,0
78,34,3,200,3.974761963,58.85139465,0.265808105,3.888778687,0.572,1.587,0.742,1,1,1,1,120,1,0,0
79,34,3,500,1.972808838,33.01017761,0.270080566,2.747497559,0.451,1.886,1.271,1,1,1,1,120,1,0,0
80,34,4,200,1.182250977,26.59584045,0.35736084,3.74206543,0.776,1.794,0.418,1,1,1,1,120,1,0,0
81,34,4,200,2.461242676,48.64044189,0.241699219,3.050842285,0.49,2.094,0.433,1,1,1,1,120,1,0,0
82,34,3,500,3.676300049,65.54069519,0.561218262,6.595687866,0.638,1.1,0.63,1,1,1,1,120,1,0,0
83,34,4,200,5.171661377,71.14372253,0.653839111,6.443099976,0.468,1.202,0.901,1,1,1,1,120,1,0,0
84,34,1,200,4.708099365,62.79525757,0.20614624,3.048477173,0.402,1.154,0.282,1,1,1,1,120,1,0,0
85,34,4,500,2.456359863,44.6635437,0.289459229,4.098129272,0.118,0.836,0.222,1,1,1,1,120,1,0,0
86,34,1,500,4.45892334,80.10917664,0.214538574,2.413330078,0.155,0.572,0.635,1,1,1,1,120,1,0,0
87,34,3,500,0.721893311,15.48286438,0.332336426,3.208389282,0.273,0.938,0.897,1,1,1,1,120,1,0,0
88,34,1,200,1.873168945,35.22384644,0.197753906,2.275848389,0.179,0.732,0.842,1,1,1,1,120,1,0,0
89,34,4,200,1.375732422,28.29673767,0.249023438,2.651824951,0.118,1.189,0.754,1,1,1,1,120,1,0,0
90,34,1,200,2.276763916,45.936203,0.209350586,3.618545532,0.129,1.48,0.711,1,1,1,1,120,1,0,0
91,34,4,500,2.015533447,33.10462952,0.675964355,7.788391113,0.405,2.682,-0.543,0,1,1,0,120,1,0,0
92,34,3,200,1.267242432,23.47869873,0.445709229,5.350570679,0.491,0.339,0.034,1,1,1,1,120,1,0,0
93,34,4,500,0.651855469,16.15867615,0.203552246,2.749099731,0.37,0.291,0.239,1,1,1,1,120,1,0,0
94,34,4,500,2.949523926,47.41539001,0.433959961,5.022964478,0.35,0.457,0.631,1,1,1,1,120,1,0,0
95,34,4,200,1.347198486,22.15965271,0.302429199,2.753829956,0.378,0.21,0.319,1,1,1,1,120,1,0,0
96,34,4,500,1.575775146,31.99157715,0.563659668,7.375411987,0.215,0.259,0.599,1,1,1,1,120,1,0,0
97,34,4,500,1.469573975,18.49235535,0.215911865,2.578811646,0.182,0.88,0.524,1,1,1,1,120,1,0,0
98,34,3,200,1.20223999,24.68666077,0.366516113,4.563980103,0.359,0.877,0.486,1,1,1,1,120,1,0,0
99,34,4,500,1.425476074,23.20449829,0.132904053,2.151260376,0.282,0.945,0.585,1,1,1,1,120,1,0,0
100,34,1,200,0.698547363,17.24525452,0.375518799,4.184494019,0.333,1.235,-0.078,1,1,1,1,120,1,0,0
101,34,3,500,1.365203857,23.28437805,0.29800415,3.466720581,0.336,1.69,-0.258,1,1,1,1,120,1,0,0
102,34,3,500,3.322601318,62.97492981,0.428314209,6.582260132,0.361,1.986,-0.046,1,1,1,1,120,1,0,0
103,34,3,500,1.49597168,25.46112061,0.475311279,6.150131226,0.541,2.304,-0.537,1,1,1,1,120,1,0,0
104,34,1,200,1.853637695,40.2217865,0.211181641,2.332839966,0.218,2.148,-0.623,1,1,1,1,120,1,0,0
105,34,4,200,1.286773682,24.3686676,0.442504883,4.793548584,0.398,1.92,-0.541,1,1,1,1,120,1,0,0
106,34,3,200,3.011169434,54.46037292,0.366516113,5.100631714,0.15,1.032,-0.596,1,1,1,1,120,1,0,0
107,34,3,500,2.979736328,46.72111511,0.380401611,4.96307373,0.375,1.478,0.11,1,1,1,1,120,1,0,0
108,34,1,200,2.36618042,37.87689209,0.28717041,3.045349121,0.331,1.561,0.033,1,1,1,1,120,1,0,0
109,34,3,500,1.291809082,26.11808777,0.373840332,4.163360596,0.554,1.848,0.312,1,1,1,1,120,1,0,0
110,34,4,200,3.697052002,64.08119202,0.721435547,8.35357666,0.331,1.292,0.131,1,1,1,1,120,1,0,0
111,34,1,200,2.528381348,36.59004211,0.176086426,2.52822876,0.311,1.551,0.084,1,1,1,1,120,1,0,0
112,34,4,200,2.609558105,45.00518799,0.351104736,4.500579834,0.141,1.552,-0.209,1,1,1,1,120,1,0,0
113,34,4,500,2.046508789,41.80023193,0.597839355,7.897567749,0.291,1.544,0.003,1,1,1,1,120,1,0,0
114,34,1,200,1.809234619,34.11087036,0.347442627,4.752960205,0.122,1.661,0.29,1,1,1,1,120,1,0,0
115,34,3,200,3.552856445,65.33081055,0.579376221,8.201675415,0.352,2.075,0.247,1,1,1,1,120,1,0,0
116,34,4,500,3.010406494,54.33601379,0.202789307,2.67906189,0.477,1.064,-0.708,1,1,1,1,120,1,0,0
117,34,4,500,2.240600586,44.23423767,0.217437744,2.920837402,0.326,0.97,-0.152,1,1,1,1,120,1,0,0
118,34,4,200,3.899688721,75.79055786,0.698852539,8.330230713,0.488,0.978,-0.14,1,1,1,1,120,1,0,0
119,34,3,200,2.971343994,59.02450562,0.641174316,8.937530518,0.149,1.36,0.043,1,1,1,1,120,1,0,0
120,34,3,500,2.881469727,53.97079468,0.356903076,5.511474609,0.197,1.556,0.212,1,1,1,1,120,1,0,0
121,34,3,200,1.518554688,34.7177124,0.512542725,6.997528076,0.489,1.796,-0.01,0,1,1,0,120,1,0,0
122,34,4,200,2.162780762,36.40380859,0.100250244,1.625061035,0.369,1.151,0.287,1,1,1,1,120,1,0,0
123,34,3,500,2.958526611,45.95024109,0.534210205,6.183242798,0.39,0.528,0.37,1,1,1,1,120,1,0,0
124,34,1,500,2.552185059,52.53311157,0.912780762,10.91896057,0.241,0.233,0.582,1,1,1,1,120,1,0,0
125,34,1,500,1.597900391,29.47975159,0.251159668,2.836303711,0.289,0.234,0.379,1,1,1,1,120,1,0,0
126,34,3,200,4.379425049,71.56150818,1.718597412,23.38241577,0.303,0.325,0.563,1,1,1,1,120,1,0,0
127,34,3,500,3.032226563,50.29685974,0.237884521,2.905731201,0.16,0.064,-0.138,1,1,1,1,120,1,0,0
128,34,4,500,2.112121582,45.02822876,0.323486328,4.269180298,0.655,0.421,0.465,1,1,1,1,120,1,0,0
129,34,3,500,1.653747559,33.83224487,0.8543396,11.56211853,0.133,0.578,0.44,1,1,1,1,120,1,0,0
130,34,3,200,3.531951904,56.15112305,0.329742432,5.049514771,0.358,0.733,0.181,1,1,1,1,120,1,0,0
131,34,1,200,2.797546387,49.17976379,0.344848633,4.214401245,0.507,1.393,0.526,1,1,1,1,120,1,0,0
132,34,4,500,2.230224609,32.91915894,0.204925537,1.971206665,0.378,1.179,0.272,1,1,1,1,120,1,0,0
133,34,1,500,1.736755371,29.24972534,0.332183838,3.498153687,0.407,1.237,0.21,1,1,1,1,120,1,0,0
134,34,1,200,2.378540039,36.45446777,0.111999512,1.540679932,0.36,1.254,0.073,1,1,1,1,120,1,0,0
135,34,4,500,2.919158936,48.282547,0.611572266,8.017578125,0.419,1.178,-0.186,1,1,1,1,120,1,0,0
136,34,1,200,3.680114746,51.68952942,0.326385498,4.622573853,0.268,1.496,0.293,1,1,1,1,120,1,0,0
137,34,4,500,3.084411621,57.78137207,0.199890137,1.995391846,0.326,1.668,0.19,1,1,1,1,120,1,0,0
138,34,1,500,2.200927734,36.63330078,0.285339355,3.885421753,0.503,1.785,0.294,1,1,1,1,120,1,0,0
139,34,3,500,3.212738037,54.5375824,0.458221436,6.863021851,0.518,1.712,0.131,1,1,1,1,120,1,0,0
140,34,1,500,1.336669922,23.58352661,0.276489258,3.248062134,0.422,1.674,-0.158,1,1,1,1,120,1,0,0
141,34,4,200,2.823638916,57.62046814,0.383300781,4.343185425,0.719,2.24,0.764,1,1,1,1,120,1,0,0
142,34,3,200,3.038635254,50.90820313,0.327606201,4.277038574,0.652,2.16,0.716,1,1,1,1,120,1,0,0
143,34,3,200,3.774719238,58.42544556,0.472869873,7.120819092,0.506,2.193,0.232,1,1,1,1,120,1,0,0
144,34,3,200,3.777313232,51.67793274,0.374298096,5.60874939,0.639,2.459,0.157,1,1,1,1,120,1,0,0
145,34,4,200,3.238220215,56.49589539,0.478973389,7.02835083,0.359,2.019,-0.396,1,1,1,1,120,1,0,0
146,34,1,500,2.581787109,41.31019592,0.577850342,7.075653076,0.426,1.684,-0.256,1,1,1,1,120,1,0,0
147,34,3,500,3.419952393,49.58763123,0.630493164,6.942062378,0.359,1.607,-0.63,1,1,1,1,120,1,0,0
148,34,4,500,2.230377197,50.23475647,0.262451172,2.623977661,0.519,1.878,-0.036,1,1,1,1,120,1,0,0
149,34,1,200,0.95199585,18.8923645,0.318603516,4.24331665,0.705,2.034,-0.012,1,1,1,1,120,1,0,0
150,34,1,200,2.955780029,48.42384338,0.246429443,2.589569092,0.646,1.753,-0.461,1,1,1,1,120,1,0,0
151,34,3,500,1.770629883,42.16712952,1.047821045,12.66616821,0.259,1.212,-0.887,0,1,1,0,120,1,0,0
152,34,3,500,2.935638428,48.57505798,0.271759033,2.834243774,1.191,0.108,-1.205,1,1,1,1,120,1,0,0
153,34,4,200,4.001617432,76.94755554,0.906219482,11.18469238,0.214,0.449,-0.052,1,1,1,1,120,1,0,0
154,34,1,500,3.405914307,55.50285339,0.23223877,3.027572632,0.372,0.301,-0.483,1,1,1,1,120,1,0,0
155,34,3,500,3.980102539,87.22053528,0.541992188,5.793762207,0.386,0.344,-0.772,1,1,1,1,120,1,0,0
156,34,3,500,2.393951416,48.42628479,0.741577148,8.520050049,0.344,0.579,-1.032,1,1,1,1,120,1,0,0
157,34,1,500,2.883758545,48.94813538,0.140838623,2.40737915,0.392,0.964,-0.036,1,1,1,1,120,1,0,0
158,34,1,200,3.532867432,64.1998291,0.738830566,8.740692139,0.158,0.788,-0.31,1,1,1,1,120,1,0,0
159,34,3,500,1.813201904,42.87437439,0.538482666,4.990692139,0.208,0.638,-0.62,1,1,1,1,120,1,0,0
160,34,1,500,0.740661621,14.79896545,0.272369385,3.372344971,0.326,0.739,-0.761,1,1,1,1,120,1,0,0
161,34,1,200,1.220855713,21.89376831,0.151062012,2.509536743,0.845,1.072,0.357,1,1,1,1,120,1,0,0
162,34,1,200,3.321685791,60.94444275,0.274353027,3.20022583,0.219,0.69,-0.071,1,1,1,1,120,1,0,0
163,34,1,500,2.038574219,36.49993896,0.119628906,1.801528931,0.373,0.981,-0.443,1,1,1,1,120,1,0,0
164,34,3,500,2.840423584,40.65811157,0.070037842,1.223068237,0.52,0.732,-0.143,1,1,1,1,120,1,0,0
165,34,4,500,2.48550415,58.99330139,0.233154297,2.962646484,0.159,0.257,-0.291,1,1,1,1,120,1,0,0
166,34,4,200,1.503448486,31.08123779,0.534515381,7.84576416,0.448,0.308,-0.543,1,1,1,1,120,1,0,0
167,34,4,200,2.250671387,37.91664124,0.26473999,3.859176636,0.252,0.253,-0.441,1,1,1,1,120,1,0,0
168,34,4,200,3.646850586,59.21875,0.462646484,4.990539551,0.215,0.254,-0.223,1,1,1,1,120,1,0,0
169,34,4,500,3.043365479,59.96025085,0.740203857,7.609100342,0.178,0.419,-0.164,1,1,1,1,120,1,0,0
